"","client_id","birth_number","district_id","client_age","gender"
"3042",3209,"395103",27,78,"F"
"3043",3210,"630830",14,54,"M"
"3044",3211,"675807",17,50,"F"
"3045",3213,"411004",1,76,"M"
"3046",3214,"220512",71,95,"M"
"3047",3215,"365506",64,81,"F"
"3048",3216,"591128",58,58,"M"
"3049",3217,"770502",61,40,"M"
"3050",3218,"651216",49,52,"M"
"3051",3219,"596018",49,58,"F"
"3052",3220,"570217",23,60,"M"
"3053",3221,"535716",23,64,"F"
"3054",3222,"770506",21,40,"M"
"3055",3225,"570317",13,60,"M"
"3056",3226,"511122",1,66,"M"
"3057",3227,"506028",59,67,"F"
"3058",3228,"570222",34,60,"M"
"3059",3229,"790418",50,38,"M"
"3060",3230,"825606",1,35,"F"
"3061",3231,"610603",21,56,"M"
"3062",3232,"761105",5,41,"M"
"3063",3233,"801130",1,37,"M"
"3064",3234,"195804",67,98,"F"
"3065",3235,"505612",46,67,"F"
"3066",3236,"605415",28,57,"F"
"3067",3239,"816116",7,36,"F"
"3068",3240,"376210",67,80,"F"
"3069",3241,"340914",26,83,"M"
"3070",3242,"375304",26,80,"F"
"3071",3243,"205930",71,97,"F"
"3072",3244,"330929",72,84,"M"
"3073",3245,"521202",70,65,"M"
"3074",3246,"310420",66,86,"M"
"3075",3247,"585421",69,59,"F"
"3076",3248,"295802",28,88,"F"
"3077",3249,"590120",17,58,"M"
"3078",3250,"625120",17,55,"F"
"3079",3251,"626228",52,55,"F"
"3080",3252,"610326",52,56,"M"
"3081",3253,"460702",70,71,"M"
"3082",3254,"300213",1,87,"M"
"3083",3255,"705104",8,47,"F"
"3084",3256,"760718",49,41,"M"
"3085",3257,"785511",73,39,"F"
"3086",3258,"605730",74,57,"F"
"3087",3259,"501015",71,67,"M"
"3088",3260,"425908",74,75,"F"
"3089",3261,"500410",74,67,"M"
"3090",3262,"415814",61,76,"F"
"3091",3264,"506020",63,67,"F"
"3092",3265,"635611",47,54,"F"
"3093",3266,"601008",47,57,"M"
"3094",3267,"510826",61,66,"M"
"3095",3268,"565331",1,61,"F"
"3096",3269,"741105",2,43,"M"
"3097",3270,"400122",12,77,"M"
"3098",3271,"425103",58,75,"F"
"3099",3272,"205718",9,97,"F"
"3100",3273,"180102",9,99,"M"
"3101",3274,"290122",26,88,"M"
"3102",3275,"245919",26,93,"F"
"3103",3276,"800321",52,37,"M"
"3104",3277,"660326",42,51,"M"
"3105",3278,"625420",42,55,"F"
"3106",3279,"545804",66,63,"F"
"3107",3280,"580531",66,59,"M"
"3108",3281,"501227",74,67,"M"
"3109",3282,"810902",29,36,"M"
"3110",3283,"331123",10,84,"M"
"3111",3284,"360702",2,81,"M"
"3112",3285,"435917",2,74,"F"
"3113",3286,"725315",74,45,"F"
"3114",3287,"780401",74,39,"M"
"3115",3288,"260128",69,91,"M"
"3116",3289,"775609",75,40,"F"
"3117",3290,"695712",11,48,"F"
"3118",3291,"470123",52,70,"M"
"3119",3292,"400121",18,77,"M"
"3120",3293,"535120",1,64,"F"
"3121",3294,"570308",52,60,"M"
"3122",3295,"665313",40,51,"F"
"3123",3296,"690611",23,48,"M"
"3124",3297,"680417",1,49,"M"
"3125",3298,"425805",5,75,"F"
"3126",3299,"615917",76,56,"F"
"3127",3300,"500629",53,67,"M"
"3128",3302,"645217",52,53,"F"
"3129",3303,"650109",52,52,"M"
"3130",3304,"390831",69,78,"M"
"3131",3305,"716011",41,46,"F"
"3132",3306,"480426",27,69,"M"
"3133",3307,"795701",14,38,"F"
"3134",3308,"480216",15,69,"M"
"3135",3309,"425429",15,75,"F"
"3136",3310,"540213",23,63,"M"
"3137",3311,"540825",51,63,"M"
"3138",3312,"716105",70,46,"F"
"3139",3313,"465210",60,71,"F"
"3140",3314,"316218",24,86,"F"
"3141",3315,"340621",24,83,"M"
"3142",3316,"476215",1,70,"F"
"3143",3317,"500424",1,67,"M"
"3144",3319,"795424",1,38,"F"
"3145",3320,"720214",1,45,"M"
"3146",3321,"695530",13,48,"F"
"3147",3322,"480229",31,69,"M"
"3148",3323,"815222",74,36,"F"
"3149",3324,"715413",26,46,"F"
"3150",3325,"630928",26,54,"M"
"3151",3326,"526226",57,65,"F"
"3152",3327,"375704",20,80,"F"
"3153",3328,"661011",24,51,"M"
"3154",3329,"610320",54,56,"M"
"3155",3330,"555415",54,62,"F"
"3156",3331,"705205",70,47,"F"
"3157",3332,"696115",46,48,"F"
"3158",3333,"495724",10,68,"F"
"3159",3334,"670701",1,50,"M"
"3160",3335,"670210",11,50,"M"
"3161",3336,"515530",64,66,"F"
"3162",3337,"520413",53,65,"M"
"3163",3338,"426129",69,75,"F"
"3164",3339,"765129",31,41,"F"
"3165",3340,"760216",54,41,"M"
"3166",3341,"686220",54,49,"F"
"3167",3342,"730929",73,44,"M"
"3168",3344,"610916",42,56,"M"
"3169",3345,"415127",37,76,"F"
"3170",3346,"410225",37,76,"M"
"3171",3347,"360119",11,81,"M"
"3172",3348,"785214",38,39,"F"
"3173",3349,"631221",42,54,"M"
"3174",3350,"500319",30,67,"M"
"3175",3351,"425915",30,75,"F"
"3176",3352,"190912",23,98,"M"
"3177",3353,"195421",23,98,"F"
"3178",3354,"436028",62,74,"F"
"3179",3355,"530115",38,64,"M"
"3180",3356,"740423",73,43,"M"
"3181",3357,"545721",63,63,"F"
"3182",3358,"751007",16,42,"M"
"3183",3359,"450224",1,72,"M"
"3184",3360,"765831",43,41,"F"
"3185",3361,"306002",40,87,"F"
"3186",3365,"665730",1,51,"F"
"3187",3366,"595212",54,58,"F"
"3188",3367,"520423",54,65,"M"
"3189",3368,"526024",14,65,"F"
"3190",3369,"520416",1,65,"M"
"3191",3370,"190328",25,98,"M"
"3192",3371,"196007",25,98,"F"
"3193",3372,"701030",1,47,"M"
"3194",3373,"521129",5,65,"M"
"3195",3374,"605813",5,57,"F"
"3196",3375,"541106",74,63,"M"
"3197",3376,"455119",11,72,"F"
"3198",3377,"380505",11,79,"M"
"3199",3378,"570421",5,60,"M"
"3200",3379,"495701",5,68,"F"
"3201",3380,"785403",74,39,"F"
"3202",3381,"655901",70,52,"F"
"3203",3382,"540228",54,63,"M"
"3204",3383,"565423",54,61,"F"
"3205",3384,"425803",41,75,"F"
"3206",3385,"245213",11,93,"F"
"3207",3386,"405308",49,77,"F"
"3208",3387,"430814",58,74,"M"
"3209",3388,"656026",53,52,"F"
"3210",3389,"675116",39,50,"F"
"3211",3390,"726117",53,45,"F"
"3212",3391,"710407",42,46,"M"
"3213",3392,"756031",1,42,"F"
"3214",3393,"545824",73,63,"F"
"3215",3394,"805704",66,37,"F"
"3216",3395,"621228",4,55,"M"
"3217",3396,"775303",18,40,"F"
"3218",3397,"745608",24,43,"F"
"3219",3398,"690913",24,48,"M"
"3220",3399,"320225",72,85,"M"
"3221",3402,"525502",74,65,"F"
"3222",3403,"571018",74,60,"M"
"3223",3404,"406011",56,77,"F"
"3224",3405,"491215",40,68,"M"
"3225",3406,"475713",40,70,"F"
"3226",3407,"735413",35,44,"F"
"3227",3408,"731220",35,44,"M"
"3228",3409,"190403",36,98,"M"
"3229",3410,"650216",54,52,"M"
"3230",3412,"750718",57,42,"M"
"3231",3413,"696125",57,48,"F"
"3232",3414,"476017",11,70,"F"
"3233",3415,"735930",54,44,"F"
"3234",3416,"780601",35,39,"M"
"3235",3417,"855318",35,32,"F"
"3236",3418,"635807",70,54,"F"
"3237",3420,"790624",66,38,"M"
"3238",3421,"470305",20,70,"M"
"3239",3422,"515502",1,66,"F"
"3240",3423,"715905",12,46,"F"
"3241",3424,"181114",64,99,"M"
"3242",3425,"700507",70,47,"M"
"3243",3426,"780207",73,39,"M"
"3244",3427,"800616",42,37,"M"
"3245",3428,"875927",42,30,"F"
"3246",3429,"411016",46,76,"M"
"3247",3430,"510925",3,66,"M"
"3248",3431,"795405",70,38,"F"
"3249",3432,"731108",15,44,"M"
"3250",3433,"620907",71,55,"M"
"3251",3434,"565920",71,61,"F"
"3252",3435,"455527",4,72,"F"
"3253",3436,"580218",30,59,"M"
"3254",3437,"595808",30,58,"F"
"3255",3438,"420112",43,75,"M"
"3256",3439,"670127",62,50,"M"
"3257",3440,"385213",1,79,"F"
"3258",3441,"580209",75,59,"M"
"3259",3443,"346206",1,83,"F"
"3260",3444,"770406",57,40,"M"
"3261",3445,"795326",17,38,"F"
"3262",3446,"571001",70,60,"M"
"3263",3447,"495421",54,68,"F"
"3264",3448,"541224",1,63,"M"
"3265",3449,"280321",27,89,"M"
"3266",3450,"760912",25,41,"M"
"3267",3451,"740717",19,43,"M"
"3268",3452,"755828",19,42,"F"
"3269",3453,"500802",56,67,"M"
"3270",3454,"496017",11,68,"F"
"3271",3455,"570228",11,60,"M"
"3272",3456,"455121",54,72,"F"
"3273",3457,"235614",75,94,"F"
"3274",3458,"530630",33,64,"M"
"3275",3459,"645830",14,53,"F"
"3276",3460,"651011",14,52,"M"
"3277",3461,"580222",54,59,"M"
"3278",3462,"655318",54,52,"F"
"3279",3463,"795302",1,38,"F"
"3280",3464,"530114",43,64,"M"
"3281",3465,"420417",30,75,"M"
"3282",3466,"365531",1,81,"F"
"3283",3467,"391206",1,78,"M"
"3284",3468,"336231",68,84,"F"
"3285",3469,"755223",1,42,"F"
"3286",3470,"375423",52,80,"F"
"3287",3471,"525929",1,65,"F"
"3288",3472,"465511",70,71,"F"
"3289",3473,"480521",70,69,"M"
"3290",3474,"546208",32,63,"F"
"3291",3475,"570313",19,60,"M"
"3292",3476,"685105",60,49,"F"
"3293",3477,"650828",37,52,"M"
"3294",3478,"260530",1,91,"M"
"3295",3479,"335919",1,84,"F"
"3296",3480,"515410",15,66,"F"
"3297",3481,"571110",15,60,"M"
"3298",3482,"415209",71,76,"F"
"3299",3483,"401202",70,77,"M"
"3300",3484,"720430",44,45,"M"
"3301",3485,"220527",77,95,"M"
"3302",3486,"620309",77,55,"M"
"3303",3487,"590906",1,58,"M"
"3304",3488,"551009",1,62,"M"
"3305",3489,"660813",76,51,"M"
"3306",3490,"201016",19,97,"M"
"3307",3491,"226118",19,95,"F"
"3308",3492,"706227",8,47,"F"
"3309",3493,"655504",69,52,"F"
"3310",3494,"690702",42,48,"M"
"3311",3495,"415510",64,76,"F"
"3312",3496,"490711",64,68,"M"
"3313",3497,"705911",39,47,"F"
"3314",3498,"380401",77,79,"M"
"3315",3499,"690316",19,48,"M"
"3316",3500,"600607",29,57,"M"
"3317",3501,"640321",51,53,"M"
"3318",3502,"520803",54,65,"M"
"3319",3503,"535114",54,64,"F"
"3320",3504,"520125",40,65,"M"
"3321",3505,"771206",20,40,"M"
"3322",3506,"615820",1,56,"F"
"3323",3507,"466202",32,71,"F"
"3324",3508,"701109",38,47,"M"
"3325",3509,"655213",38,52,"F"
"3326",3510,"391026",13,78,"M"
"3327",3511,"630911",74,54,"M"
"3328",3512,"460525",49,71,"M"
"3329",3513,"220720",70,95,"M"
"3330",3514,"185205",70,99,"F"
"3331",3515,"755102",61,42,"F"
"3332",3516,"715907",58,46,"F"
"3333",3517,"535624",68,64,"F"
"3334",3518,"555902",33,62,"F"
"3335",3519,"491215",74,68,"M"
"3336",3520,"285517",8,89,"F"
"3337",3521,"640720",4,53,"M"
"3338",3522,"630202",57,54,"M"
"3339",3523,"640429",6,53,"M"
"3340",3524,"456120",68,72,"F"
"3341",3525,"740521",15,43,"M"
"3342",3526,"775706",15,40,"F"
"3343",3527,"780811",77,39,"M"
"3344",3528,"706006",73,47,"F"
"3345",3529,"730315",54,44,"M"
"3346",3530,"715918",16,46,"F"
"3347",3531,"200614",43,97,"M"
"3348",3532,"350224",56,82,"M"
"3349",3533,"636201",1,54,"F"
"3350",3534,"715321",50,46,"F"
"3351",3535,"730512",37,44,"M"
"3352",3536,"220820",55,95,"M"
"3353",3537,"460416",51,71,"M"
"3354",3538,"445502",1,73,"F"
"3355",3539,"200831",36,97,"M"
"3356",3540,"360804",51,81,"M"
"3357",3541,"345501",51,83,"F"
"3358",3542,"390902",10,78,"M"
"3359",3543,"415819",10,76,"F"
"3360",3544,"615815",1,56,"F"
"3361",3545,"661101",68,51,"M"
"3362",3546,"710228",3,46,"M"
"3363",3547,"245315",1,93,"F"
"3364",3548,"750503",1,42,"M"
"3365",3549,"375908",5,80,"F"
"3366",3550,"695914",54,48,"F"
"3367",3552,"401116",44,77,"M"
"3368",3554,"656221",22,52,"F"
"3369",3555,"680206",22,49,"M"
"3370",3556,"271127",6,90,"M"
"3371",3557,"286124",6,89,"F"
"3372",3558,"285701",54,89,"F"
"3373",3559,"396023",57,78,"F"
"3374",3560,"440202",57,73,"M"
"3375",3562,"310405",1,86,"M"
"3376",3563,"266122",1,91,"F"
"3377",3564,"480323",62,69,"M"
"3378",3565,"620729",44,55,"M"
"3379",3566,"325219",65,85,"F"
"3380",3567,"480309",1,69,"M"
"3381",3568,"410125",1,76,"M"
"3382",3569,"330409",67,84,"M"
"3383",3570,"455427",15,72,"F"
"3384",3571,"700617",25,47,"M"
"3385",3572,"286218",48,89,"F"
"3386",3573,"725209",8,45,"F"
"3387",3574,"465217",19,71,"F"
"3388",3575,"376012",9,80,"F"
"3389",3576,"395315",1,78,"F"
"3390",3577,"426215",31,75,"F"
"3391",3578,"271020",72,90,"M"
"3392",3579,"305807",72,87,"F"
"3393",3580,"295427",6,88,"F"
"3394",3581,"671223",33,50,"M"
"3395",3582,"550217",38,62,"M"
"3396",3583,"425909",15,75,"F"
"3397",3584,"410325",15,76,"M"
"3398",3585,"686002",29,49,"F"
"3399",3586,"430411",60,74,"M"
"3400",3587,"396201",60,78,"F"
"3401",3588,"536104",76,64,"F"
"3402",3589,"615713",73,56,"F"
"3403",3590,"765923",23,41,"F"
"3404",3591,"300928",74,87,"M"
"3405",3592,"255330",74,92,"F"
"3406",3594,"615507",13,56,"F"
"3407",3595,"650101",28,52,"M"
"3408",3596,"750322",74,42,"M"
"3409",3597,"335817",10,84,"F"
"3410",3598,"230911",66,94,"M"
"3411",3599,"315302",66,86,"F"
"3412",3600,"435726",46,74,"F"
"3413",3601,"380803",19,79,"M"
"3414",3602,"406210",19,77,"F"
"3415",3603,"540613",42,63,"M"
"3416",3605,"340724",71,83,"M"
"3417",3606,"580606",63,59,"M"
"3418",3607,"465729",18,71,"F"
"3419",3608,"471209",66,70,"M"
"3420",3609,"556026",66,62,"F"
"3421",3610,"190508",36,98,"M"
"3422",3611,"725527",30,45,"F"
"3423",3612,"625904",19,55,"F"
"3424",3613,"690212",19,48,"M"
"3425",3614,"716009",43,46,"F"
"3426",3615,"740704",1,43,"M"
"3427",3616,"645414",77,53,"F"
"3428",3617,"546130",51,63,"F"
"3429",3618,"530221",54,64,"M"
"3430",3619,"550809",40,62,"M"
"3431",3620,"370914",21,80,"M"
"3432",3621,"390721",66,78,"M"
"3433",3622,"385417",66,79,"F"
"3434",3623,"655420",28,52,"F"
"3435",3624,"825227",1,35,"F"
"3436",3627,"815608",18,36,"F"
"3437",3628,"275226",11,90,"F"
"3438",3629,"471213",42,70,"M"
"3439",3630,"236128",64,94,"F"
"3440",3631,"211119",64,96,"M"
"3441",3632,"435929",15,74,"F"
"3442",3633,"331014",72,84,"M"
"3443",3634,"230625",1,94,"M"
"3444",3635,"215131",1,96,"F"
"3445",3636,"780519",46,39,"M"
"3446",3637,"590110",64,58,"M"
"3447",3638,"436211",49,74,"F"
"3448",3639,"280417",73,89,"M"
"3449",3640,"780724",75,39,"M"
"3450",3641,"795201",75,38,"F"
"3451",3642,"610827",19,56,"M"
"3452",3643,"801111",26,37,"M"
"3453",3644,"510614",75,66,"M"
"3454",3645,"750226",34,42,"M"
"3455",3646,"435616",33,74,"F"
"3456",3647,"480823",33,69,"M"
"3457",3648,"800103",3,37,"M"
"3458",3649,"596025",10,58,"F"
"3459",3650,"180217",64,99,"M"
"3460",3651,"181001",35,99,"M"
"3461",3652,"200220",1,97,"M"
"3462",3653,"175103",1,100,"F"
"3463",3654,"245301",25,93,"F"
"3464",3655,"680206",59,49,"M"
"3465",3656,"255826",62,92,"F"
"3466",3657,"210518",62,96,"M"
"3467",3658,"240405",58,93,"M"
"3468",3659,"306110",42,87,"F"
"3469",3660,"740709",65,43,"M"
"3470",3661,"321125",51,85,"M"
"3471",3662,"310922",27,86,"M"
"3472",3663,"475625",69,70,"F"
"3473",3664,"510319",69,66,"M"
"3474",3667,"710918",70,46,"M"
"3475",3668,"726223",70,45,"F"
"3476",3669,"620822",10,55,"M"
"3477",3670,"805917",44,37,"F"
"3478",3671,"430716",10,74,"M"
"3479",3672,"486206",10,69,"F"
"3480",3673,"516207",1,66,"F"
"3481",3674,"806110",17,37,"F"
"3482",3675,"520318",70,65,"M"
"3483",3676,"656014",10,52,"F"
"3484",3677,"600916",10,57,"M"
"3485",3678,"345812",1,83,"F"
"3486",3679,"310423",72,86,"M"
"3487",3680,"235407",72,94,"F"
"3488",3681,"210426",1,96,"M"
"3489",3682,"245112",1,93,"F"
"3490",3683,"775222",74,40,"F"
"3491",3684,"616231",16,56,"F"
"3492",3685,"740306",74,43,"M"
"3493",3686,"626011",61,55,"F"
"3494",3687,"720206",49,45,"M"
"3495",3688,"755502",49,42,"F"
"3496",3689,"795712",9,38,"F"
"3497",3690,"600802",44,57,"M"
"3498",3691,"650417",18,52,"M"
"3499",3693,"220331",15,95,"M"
"3500",3694,"205429",15,97,"F"
"3501",3695,"341004",55,83,"M"
"3502",3696,"395411",55,78,"F"
"3503",3697,"545116",9,63,"F"
"3504",3698,"710425",44,46,"M"
"3505",3699,"680808",1,49,"M"
"3506",3700,"765524",1,41,"F"
"3507",3701,"545506",73,63,"F"
"3508",3702,"521127",76,65,"M"
"3509",3703,"310615",17,86,"M"
"3510",3704,"620411",69,55,"M"
"3511",3705,"655604",1,52,"F"
"3512",3707,"410624",74,76,"M"
"3513",3708,"585316",46,59,"F"
"3514",3709,"550503",46,62,"M"
"3515",3710,"280125",59,89,"M"
"3516",3711,"680507",25,49,"M"
"3517",3712,"695530",56,48,"F"
"3518",3713,"445223",41,73,"F"
"3519",3714,"536001",8,64,"F"
"3520",3716,"530415",74,64,"M"
"3521",3717,"250130",71,92,"M"
"3522",3718,"295629",71,88,"F"
"3523",3719,"300830",54,87,"M"
"3524",3720,"366207",54,81,"F"
"3525",3721,"546216",64,63,"F"
"3526",3722,"565429",1,61,"F"
"3527",3723,"680901",18,49,"M"
"3528",3724,"255923",57,92,"F"
"3529",3727,"700113",33,47,"M"
"3530",3728,"360106",66,81,"M"
"3531",3729,"415822",66,76,"F"
"3532",3730,"455807",59,72,"F"
"3533",3732,"460827",66,71,"M"
"3534",3733,"465509",1,71,"F"
"3535",3734,"431202",15,74,"M"
"3536",3735,"380117",18,79,"M"
"3537",3736,"325722",18,85,"F"
"3538",3737,"480430",12,69,"M"
"3539",3738,"785331",1,39,"F"
"3540",3739,"565821",3,61,"F"
"3541",3740,"291103",46,88,"M"
"3542",3741,"360504",16,81,"M"
"3543",3742,"616127",56,56,"F"
"3544",3743,"581106",56,59,"M"
"3545",3745,"715119",2,46,"F"
"3546",3746,"750125",66,42,"M"
"3547",3747,"641202",1,53,"M"
"3548",3748,"305305",59,87,"F"
"3549",3749,"435321",65,74,"F"
"3550",3750,"381003",1,79,"M"
"3551",3751,"661012",33,51,"M"
"3552",3752,"615206",33,56,"F"
"3553",3753,"595414",1,58,"F"
"3554",3754,"475713",1,70,"F"
"3555",3755,"515709",37,66,"F"
"3556",3756,"716003",12,46,"F"
"3557",3757,"220416",5,95,"M"
"3558",3758,"635914",53,54,"F"
"3559",3759,"611012",53,56,"M"
"3560",3760,"550104",18,62,"M"
"3561",3761,"750805",48,42,"M"
"3562",3762,"595218",60,58,"F"
"3563",3763,"775812",38,40,"F"
"3564",3764,"780129",38,39,"M"
"3565",3765,"565124",45,61,"F"
"3566",3766,"805310",1,37,"F"
"3567",3767,"360907",14,81,"M"
"3568",3768,"445304",14,73,"F"
"3569",3769,"570910",54,60,"M"
"3570",3770,"255103",35,92,"F"
"3571",3771,"420327",48,75,"M"
"3572",3772,"365823",48,81,"F"
"3573",3773,"645729",33,53,"F"
"3574",3774,"221029",1,95,"M"
"3575",3775,"281127",46,89,"M"
"3576",3776,"780709",74,39,"M"
"3577",3777,"755904",74,42,"F"
"3578",3779,"490515",6,68,"M"
"3579",3780,"771122",37,40,"M"
"3580",3781,"755312",17,42,"F"
"3581",3782,"800910",1,37,"M"
"3582",3783,"685708",1,49,"F"
"3583",3784,"741108",1,43,"M"
"3584",3785,"205718",66,97,"F"
"3585",3786,"200710",13,97,"M"
"3586",3787,"785507",21,39,"F"
"3587",3788,"555705",56,62,"F"
"3588",3789,"641017",66,53,"M"
"3589",3790,"360828",48,81,"M"
"3590",3791,"390318",72,78,"M"
"3591",3792,"720921",74,45,"M"
"3592",3793,"515620",39,66,"F"
"3593",3794,"765506",37,41,"F"
"3594",3795,"820503",12,35,"M"
"3595",3796,"530629",3,64,"M"
"3596",3797,"515714",3,66,"F"
"3597",3798,"546117",1,63,"F"
"3598",3799,"290324",2,88,"M"
"3599",3800,"545615",38,63,"F"
"3600",3801,"480815",38,69,"M"
"3601",3802,"250728",67,92,"M"
"3602",3803,"300715",1,87,"M"
"3603",3804,"335411",1,84,"F"
"3604",3805,"421220",68,75,"M"
"3605",3806,"675627",54,50,"F"
"3606",3807,"476107",33,70,"F"
"3607",3808,"430124",57,74,"M"
"3608",3811,"520620",6,65,"M"
"3609",3812,"670208",1,50,"M"
"3610",3813,"785825",2,39,"F"
"3611",3814,"450913",1,72,"M"
"3612",3815,"695412",28,48,"F"
"3613",3816,"660126",1,51,"M"
"3614",3817,"376021",77,80,"F"
"3615",3818,"420728",71,75,"M"
"3616",3819,"365524",71,81,"F"
"3617",3821,"390516",22,78,"M"
"3618",3822,"531126",48,64,"M"
"3619",3823,"561208",63,61,"M"
"3620",3824,"710107",41,46,"M"
"3621",3825,"655420",41,52,"F"
"3622",3826,"210308",33,96,"M"
"3623",3827,"235505",33,94,"F"
"3624",3829,"720313",59,45,"M"
"3625",3830,"685224",18,49,"F"
"3626",3831,"180211",11,99,"M"
"3627",3832,"255904",11,92,"F"
"3628",3833,"350301",19,82,"M"
"3629",3834,"765912",1,41,"F"
"3630",3835,"315512",50,86,"F"
"3631",3836,"481121",77,69,"M"
"3632",3837,"215822",39,96,"F"
"3633",3838,"291027",65,88,"M"
"3634",3839,"375705",65,80,"F"
"3635",3840,"335612",50,84,"F"
"3636",3841,"190708",26,98,"M"
"3637",3842,"760626",74,41,"M"
"3638",3843,"425421",4,75,"F"
"3639",3844,"636226",71,54,"F"
"3640",3845,"590509",1,58,"M"
"3641",3846,"805711",27,37,"F"
"3642",3847,"595914",6,58,"F"
"3643",3848,"385814",45,79,"F"
"3644",3849,"326211",1,85,"F"
"3645",3850,"575126",45,60,"F"
"3646",3851,"611120",45,56,"M"
"3647",3852,"525912",10,65,"F"
"3648",3853,"805704",59,37,"F"
"3649",3854,"590830",24,58,"M"
"3650",3855,"390320",29,78,"M"
"3651",3856,"445609",1,73,"F"
"3652",3857,"526203",72,65,"F"
"3653",3858,"485614",18,69,"F"
"3654",3859,"410503",18,76,"M"
"3655",3860,"380410",74,79,"M"
"3656",3861,"515127",11,66,"F"
"3657",3862,"475713",40,70,"F"
"3658",3863,"396027",1,78,"F"
"3659",3864,"311117",1,86,"M"
"3660",3865,"771106",75,40,"M"
"3661",3866,"775703",75,40,"F"
"3662",3868,"621114",66,55,"M"
"3663",3869,"465224",17,71,"F"
"3664",3870,"715808",4,46,"F"
"3665",3871,"790325",4,38,"M"
"3666",3872,"300419",8,87,"M"
"3667",3873,"606216",23,57,"F"
"3668",3874,"425810",61,75,"F"
"3669",3875,"305727",1,87,"F"
"3670",3876,"230522",1,94,"M"
"3671",3877,"565913",38,61,"F"
"3672",3880,"615824",29,56,"F"
"3673",3881,"475507",45,70,"F"
"3674",3882,"420510",45,75,"M"
"3675",3883,"650927",18,52,"M"
"3676",3884,"631118",72,54,"M"
"3677",3885,"405117",70,77,"F"
"3678",3886,"655717",8,52,"F"
"3679",3887,"200117",67,97,"M"
"3680",3888,"166027",67,101,"F"
"3681",3890,"581022",3,59,"M"
"3682",3891,"581214",75,59,"M"
"3683",3892,"790419",1,38,"M"
"3684",3893,"691226",1,48,"M"
"3685",3894,"410121",29,76,"M"
"3686",3895,"455503",29,72,"F"
"3687",3896,"231003",5,94,"M"
"3688",3897,"515328",16,66,"F"
"3689",3898,"485117",57,69,"F"
"3690",3899,"195920",55,98,"F"
"3691",3900,"430923",55,74,"M"
"3692",3901,"515412",55,66,"F"
"3693",3902,"496220",65,68,"F"
"3694",3903,"485318",1,69,"F"
"3695",3904,"395115",29,78,"F"
"3696",3905,"350805",29,82,"M"
"3697",3906,"361223",64,81,"M"
"3698",3907,"546209",1,63,"F"
"3699",3908,"291125",73,88,"M"
"3700",3909,"235916",73,94,"F"
"3701",3910,"195823",37,98,"F"
"3702",3911,"526013",31,65,"F"
"3703",3912,"455307",1,72,"F"
"3704",3913,"510801",8,66,"M"
"3705",3914,"205824",52,97,"F"
"3706",3915,"770105",20,40,"M"
"3707",3916,"705827",47,47,"F"
"3708",3917,"671228",47,50,"M"
"3709",3918,"740110",5,43,"M"
"3710",3919,"420617",35,75,"M"
"3711",3920,"255813",44,92,"F"
"3712",3921,"585121",28,59,"F"
"3713",3922,"285408",1,89,"F"
"3714",3923,"351020",1,82,"M"
"3715",3924,"710109",56,46,"M"
"3716",3925,"365814",45,81,"F"
"3717",3926,"721001",54,45,"M"
"3718",3927,"485223",61,69,"F"
"3719",3928,"285808",77,89,"F"
"3720",3929,"571101",74,60,"M"
"3721",3930,"210117",1,96,"M"
"3722",3931,"216015",1,96,"F"
"3723",3932,"391006",59,78,"M"
"3724",3933,"465907",59,71,"F"
"3725",3934,"681015",12,49,"M"
"3726",3935,"391127",71,78,"M"
"3727",3936,"625408",36,55,"F"
"3728",3937,"630609",36,54,"M"
"3729",3938,"800122",27,37,"M"
"3730",3939,"531106",40,64,"M"
"3731",3942,"520813",53,65,"M"
"3732",3943,"451204",1,72,"M"
"3733",3944,"360101",8,81,"M"
"3734",3945,"316025",8,86,"F"
"3735",3946,"750511",1,42,"M"
"3736",3947,"670525",23,50,"M"
"3737",3948,"795523",44,38,"F"
"3738",3949,"740826",44,43,"M"
"3739",3950,"240321",38,93,"M"
"3740",3951,"205722",38,97,"F"
"3741",3952,"656228",52,52,"F"
"3742",3953,"255609",14,92,"F"
"3743",3954,"571031",64,60,"M"
"3744",3955,"605531",64,57,"F"
"3745",3956,"755602",21,42,"F"
"3746",3957,"710812",21,46,"M"
"3747",3958,"465430",37,71,"F"
"3748",3959,"705715",30,47,"F"
"3749",3960,"640106",8,53,"M"
"3750",3961,"435403",53,74,"F"
"3751",3962,"521128",74,65,"M"
"3752",3963,"740207",76,43,"M"
"3753",3964,"420507",74,75,"M"
"3754",3965,"630516",1,54,"M"
"3755",3966,"696007",1,48,"F"
"3756",3967,"605926",18,57,"F"
"3757",3968,"550615",18,62,"M"
"3758",3969,"515219",4,66,"F"
"3759",3970,"805809",46,37,"F"
"3760",3971,"660220",1,51,"M"
"3761",3972,"300601",1,87,"M"
"3762",3973,"825820",1,35,"F"
"3763",3974,"380824",68,79,"M"
"3764",3975,"545719",1,63,"F"
"3765",3976,"670913",43,50,"M"
"3766",3977,"750927",8,42,"M"
"3767",3978,"701215",18,47,"M"
"3768",3979,"286014",54,89,"F"
"3769",3980,"530713",1,64,"M"
"3770",3981,"790616",19,38,"M"
"3771",3982,"195115",45,98,"F"
"3772",3983,"265522",1,91,"F"
"3773",3984,"645313",1,53,"F"
"3774",3985,"795416",75,38,"F"
"3775",3987,"601107",67,57,"M"
"3776",3988,"745904",53,43,"F"
